Invoice;Quantity;Product;PurchasePrice (Unit);TotalAmount
FFCC181653;2417;MP025558;1.4602322728071513;3529.38
FFCC181653;4088;MP025541;2.4176415301982503;9883.32
FFCC181653;2105;MP025440;0.7578886032873212;1595.36
FFCC181653;300;MP025464;0.732;219.6
FFCC181653;4550;MP02594;1.26522039365629;5756.75
FFCC181653;2014;MP07239;0.1611196727328948;324.5
FFCC181653;3793;MP07161;0.4096576623575798;1553.83
FFCC181653;52192;MP07039;0.1242669327773341;6485.74
FFCC181653;2664;MP07033;0.204240781227238;544.1
FFCC181653;2003;MP025228;0.8237415568143382;1649.95
FFCC181653;1710;MP07035;0.1662;284.2
FFCC181653;8614;MP07070;0.4108081901889974;3538.7
FFCC181653;2427;MP07097;0.145610030483395;353.4
FFCC181653;1176;MP025494;0.6282;738.76
FFCC181653;990;MP025425;2.4758873019278087;2451.13
FFCC181653;5567;MP07016;0.4732193168567293;2634.41
FFCC181653;5980;MP07075;0.3129432350691934;1871.4
FFCC181653;1800;MP07088;0.1524;274.32
FFCC181653;1800;MP07015;0.2587655937195046;465.78
FFCC181653;1800;MP07181;0.159;286.2
FFCC181653;8787;MP07038;0.4393336696145055;3860.42
FFCC181653;5285;MP02593;1.3806837137178043;7296.91
FFCC181653;3052;MP02532;0.7614255319650274;2323.87
FFCC181653;9084;MP07086;0.4087940679234536;3713.49
FFCC181653;5715;MP07138;0.4952743232997028;2830.49
FFCC181653;12000;MP08003;0.0515999999999999;619.2
FFCC181653;7213;MP08031;0.1352449846654717;975.52
FFCC181653;5999;MP07013;0.1892894405066612;1135.55
FFCC181653;1800;MP07180;0.144;259.2
FFCC181653;1129;MP07112;0.3409202132728805;384.9
FFCC181653;7605;MP07015;0.2587655937195046;1967.91
FFCC181653;23683;MP07144;0.7894205643399486;18695.85
FFCC181653;8119;SEP002;0.4569071488600926;3709.63
FFCC181658;1625;SE3120;0.144632229496568;235.03
FFCC181658;879;SE3114;0.1256680085484771;110.46
FFCC181658;1965;SE41276;1.1567866457846745;2273.09
FFCC181658;600;SE41277;0.35268;211.61
FFCC181658;600;SE41321;0.07296;43.78
FFCC181658;1980;SE41313;1.0606713932999534;2100.13
FFCC181658;600;SE41336;0.37272;223.63
FFCC181658;1836;SE41325;0.1949465458000315;357.92
FFCC181658;1526;SE41310;0.4139020946178056;631.61
FFCC181658;600;SE41311;0.12924;77.54
FFCC181658;885;SE41272;0.2185044181493459;193.38
FFCC181661;2554;MP03513;0.0;0.0
FFCC181666;793;MP04207;0.6418221258210745;508.96
FFCC181666;2861;MP04209;1.7273177876986336;4941.86
FFCC181676;64800;MP03551;0.0009934364892042;64.37
FFCC181676;44313;MP03505;0.0213677885638909;946.87
FFCC181679;59172;MP03122;0.0834822899653229;4939.81
FFCC181679;93155;MP03121;0.0755298772990581;7035.99
FFCC181679;51331;MP03153;0.1349049018815592;6924.8
FFCC181681;15;MP04996;5.069999999999999;76.05
FFCC181681;120;MP04997;5.1;612.0
FFCC181685;56294;MP03142;0.0728808302774225;4102.75
FFCC181685;8020;MP03125;0.1852365968678675;1485.6
FFCC181685;21822;MP03160;0.0561133189602287;1224.5
FFCC181686;30720;MP03504;0.0050399999999999;154.83
FFCC181686;25200;MP03514;0.0018;45.36
FFCC181686;391769;MP03551;0.0009934364892042;389.2
FFCC181686;322169;MP03552;0.0047965560260896;1545.3
FFCC181694;524;MP019110;1.509;790.72
FFCC181694;1003;MP019307;5.230425058321359;5246.12
FFCC181697;462;MP019602;1.2042839110178396;556.38
FFCC181702;1;MP03149;225.33;225.33
FFCC181704;1618;P6462;0.7652947417746988;1238.25
FFCC181707;1200;P6219;0.037458;44.95
FFCC181708;463;P6102;0.4627187625543225;214.24
FFCC181709;2952;P6148;0.2952230760408071;871.5
FFCC181722;420;MP019401;1.7452662093868347;733.01
FFCC181725;6480;MP02308;0.0161399999999999;104.59
FFCC181725;6240;MP02923;0.0176999999999999;110.45
FFCC181725;13114;MP02989;0.0420155536046318;550.99
FFCC181725;9285;MP02922;0.0175691518391619;163.13
FFCC181725;9119;MP02974;0.0203465733931763;185.54
FFCC181725;2572;MP02997;0.0739203762271006;190.12
FFCC181725;7857;MP028107;0.1563702144428508;1228.6
FFCC181725;16060;MP02926;0.0419431922121188;673.61
FFCC181725;8005;MP02927;0.0274561363789315;219.79
FFCC181734;621;MP019423;1.9553386122355352;1214.27
FFCC181734;1451;MP019450;3.274977658512993;4751.99
FFCC181737;945;MP019607;2.5557128083969456;2415.15
FFCC181737;1738;MP019607;2.5557128083969456;4441.83
FFCC181738;1;MP03149;485.3780668783136;485.38
FFCC181757;15;MP04995;70.16703543828712;1052.51
FFCC181761;4400;P4162;0.201359031775828;885.98
FFCC181761;28562;P4169;0.1139764055814973;3255.39
FFCC181761;1809;P4172;0.2882545570035134;521.45
FFCC181761;33796;P4176;0.1957999797876414;6617.26
FFCC181761;3170;P4177;0.2517444162318654;798.03
FFCC181761;5988;P4185;0.134918735863606;807.89
FFCC181761;5841;P4189;0.0907615660950181;530.14
FFCC181761;7190;P4190;0.2965709260144963;2132.34
FFCC181761;2546;P4199;0.1061864996527116;270.35
FFCC181761;3473;P4201;0.1246761665810582;433.0
FFCC181761;14710;P4204;0.1786812028642348;2628.4
FFCC181761;9600;P4214;0.09054;869.18
FFCC181761;22598;P4222;0.0542296173092146;1225.48
FFCC181761;2482;P4230;0.1428176704403131;354.47
FFCC181761;600;P4231;0.07089;42.53
FFCC181761;6612;P4234;0.1818507107609742;1202.4
FFCC181761;9565;P4235;0.2258220208757781;2159.99
FFCC181761;3814;P4237;0.0867297886099491;330.79
FFCC181761;4339;P4240;0.1152906597196928;500.25
FFCC181761;3490;P4250;0.0407024838387534;142.05
FFCC181761;55599;P4267;0.265641437900256;14769.4
FFCC181761;2160;P4270;0.0857999999999999;185.33
FFCC181761;720;P4271;0.121094945111853;87.19
FFCC181761;600;P4302;0.0819;49.14
FFCC181761;8463;P4349;0.1410542420724277;1193.74
FFCC181761;51034;P4371;0.3070568298918081;15670.34
FFCC181761;3106;P4375;0.1366573049968985;424.46
FFCC181761;4462;P4409;0.3802633542023709;1696.74
FFCC181761;600;P5037;0.099132;59.48
FFCC181761;257456;P5069;0.1249831921861563;32177.67
FFCC181761;3886;P5082;0.2438307972398283;947.53
FFCC181761;84964;P5092;0.0385104489587134;3272.0
FFCC181761;4057;P5101;0.3168362529053119;1285.4
FFCC181761;2925;P5103;0.2442540239639571;714.44
FFCC181761;2605;P5119;0.1008885398883434;262.81
FFCC181761;2678;P5130;0.2535709883951381;679.06
FFCC181761;3482;P5132;0.2637129952414405;918.25
FFCC181761;3720;P5133;0.0676865555240255;251.79
FFCC181761;5504;P5138;0.1035382388147067;569.87
FFCC181761;116910;P5154;0.0970249960681769;11343.19
FFCC181761;5842;P5158;0.1787757735354903;1044.41
FFCC181761;6239;P5169;0.2877601879203189;1795.34
FFCC181761;2876;P5208;0.0329761694294123;94.84
FFCC181761;455362;P5220;0.0939185109427147;42766.92
FFCC181761;9277;P5234;0.2098094428303665;1946.4
FFCC181761;43681;P5241;0.0528769905982585;2309.72
FFCC181761;4200;P5247;0.102;428.4
FFCC181761;35235;P7003;0.0883705117970762;3113.73
FFCC181761;3000;P4216;0.067884;203.65
FFCC181761;13698;P4263;0.1832880058639986;2510.68
FFCC181761;2188;P5177;0.0991299345250336;216.9
FFCC181763;1070;MP07111;0.0502779790577291;53.8
FFCC181767;1504;P4293;0.3911602088740415;588.3
FFCC181776;245;P4888;0.2707571096230806;66.34
FFCC181782;2245;MP019307;5.230425058321359;11742.3
FFCC181798;3697;P6069;0.1353064958748142;500.23
FFCC181810;7989;MP02974;0.0203465733931763;162.55
FFCC181821;2400;MP02916;0.01428;34.27
FFCC181821;1117;MP02813;0.0484021429208549;54.07
FFCC181838;1280;MP019423;1.9553386122355352;2502.83
FFCC181838;466;MP019450;3.274977658512993;1526.14
FFCC181838;377;MP019121;1.5934795579502892;600.74
FFCC181839;1376;MP019423;1.9553386122355352;2690.55
FFCC181839;461;MP019450;3.274977658512993;1509.76
FFCC181848;2693;MP019607;2.5557128083969456;6882.53
FFCC181850;476;MP025579;0.6975342325480228;332.03
FFCC181850;636;MP025236;0.4221;268.46
FFCC181850;387;MP025509;0.6219461705899907;240.69
FFCC181850;3218;MP025138;1.674794472249045;5389.49
FFCC181850;336;MP025682;0.918;308.45
FFCC181850;1176;MP025449;0.756;889.06
FFCC181850;1260;MP025266;0.54;680.4
FFCC181850;372;MP025652;0.582;216.5
FFCC181850;492;MP025232;0.7119000000000001;350.25
FFCC181850;1176;MP025108;0.8315999999999999;977.96
FFCC181850;3180;MP025235;1.5898531257681778;5055.73
FFCC181850;1311;MP02569;0.602157023678448;789.43
FFCC181850;1876;MP025239;1.216196002133739;2281.58
FFCC181850;348;MP025464;0.738;256.82
FFCC181850;15554;MP02559;1.4469689004318145;22506.15
FFCC181850;1176;MP02559;1.4469689004318145;1701.64
FFCC181850;1440;MP025279;0.6803999999999999;979.78
FFCC181850;7560;MP02519;0.612;4626.72
FFCC181855;98;MP04995;70.16703543828712;6876.37
FFCC181858;42917;MP02849;0.0834501369807086;3581.43
FFCC181858;3960;MP07060;0.084;332.64
FFCC181858;36418;MP07028;0.2010248947928058;7320.92
FFCC181867;6000;MP07039;0.0294;176.4
FFCC181867;2648;MP07253;0.2294525523386922;607.59
FFCC181867;3000;MP07017;0.063;189.0
FFCC181900;450;MP019602;1.2042839110178396;541.93
FFCC181902;9677;MP02421;0.1412867395706903;1367.23
FFCC181903;3048;MP02935;0.0353999999999999;107.9
FFCC181903;6324;MP02949;0.0853257293588551;539.6
FFCC181903;3120;MP02418;0.0756;235.87
FFCC181903;3366;MP024118;0.0910527581932253;306.48
FFCC181903;3600;MP02949;0.0853257293588551;307.17
FFCC181907;1800;MP024207;0.105;189.0
FFCC181907;1847;MP02999;0.2384486999633796;440.41
FFCC181907;3114;MP02423;0.1004234922273016;312.72
FFCC181907;1761;MP02423;0.1004234922273016;176.85
FFCC181913;21651;MP07020;0.1172749986658561;2539.12
FFCC181913;8068;MP02853;0.0714004121543354;576.06
FFCC181914;1028;MP019450;3.274977658512993;3366.68
FFCC181918;1;MP03149;3601.547914497639;3601.55
FFCC181921;884;MP019605;1.699667685430387;1502.51
FFCC181926;43973;MP03342;0.06235518195057;2741.94
FFCC181934;17031;MP02895;0.0136968135091961;233.27
FFCC181934;10048;MP02896;0.0307982452082256;309.46
FFCC181936;55296;MP03121;0.043632;2412.68
FFCC181937;5374;MP024128;0.2408076037097712;1294.1
FFCC181937;7916;MP02479;0.2869066584871164;2271.15
FFCC181937;2298;MP024119;0.3331432379351501;765.56
FFCC181937;1458;MP024154;0.1490493643239591;217.31
FFCC181937;12771;MP02463;0.3300256179071519;4214.76
FFCC181945;1017;MP019110;2.647327022662185;2692.33
FFCC181967;300;P6314;0.02898;8.69
FFCC181968;1727;MP04240;1.8732619095357577;3235.12
FFCC181987;166;P9181;1.4575290747121814;241.95
FFCC181987;36;P9252;1.35;48.6
FFCC181987;145;P9293T;2.5725730522987096;373.02
FFCC181987;123;P9316;1.687980301492603;207.62
FFCC181987;90;P9326;0.54;48.6
FFCC181987;89;P9334T;1.8937476632063648;168.54
FFCC181987;60;P9371;0.6;36.0
FFCC181987;152;P9476;1.572541519532716;239.03
FFCC181987;326;P9481T;2.024889229464026;660.11
FFCC181987;60;P9489;1.5001950034917737;90.01
FFCC181987;372;P9553T;1.6889162961957354;628.28
FFCC181987;180;P9580;1.713506507768381;308.43
FFCC181987;83;SE9005;7.155754573218777;593.93
FFCC181987;95;SE9041;6.291236721260779;597.67
FFCC181987;128;P9227T;1.895348520756285;242.6
FFCC181987;60;P9416;1.26037823039452;75.62
FFCC181987;30;P9454T;1.32;39.6
FFCC181987;170;P9476;1.572541519532716;267.33
FFCC181987;56;P9485;0.8330859374593406;46.65
FFCC181987;194;P9489;1.5001950034917737;291.04
FFCC181987;60;P9490;0.72;43.2
FFCC181987;178;P9534;2.04626523060145;364.24
FFCC181987;45;P9537T;1.008;45.36
FFCC181987;180;P9553T;1.6889162961957354;304.0
FFCC181987;60;P9558;0.672;40.32
FFCC181987;30;P9589T;0.96;28.8
FFCC181987;45;P9591T;0.852;38.34
FFCC181987;60;P98215;0.54;32.4
FFCC181987;203;P9183;1.854326319824843;376.43
FFCC181987;68;P9227T;1.895348520756285;128.88
FFCC181987;45;P9247T;0.8999999999999999;40.5
FFCC181987;92;P9251T;2.069562448181639;190.4
FFCC181987;60;P9262;0.648;38.88
FFCC181987;112;P9289;1.2405070955476012;138.94
FFCC181987;154;P9325;0.8026979645523381;123.62
FFCC181987;132;P9330;1.0560408777689958;139.4
FFCC181987;165;P9416;1.26037823039452;207.96
FFCC181987;142;P9467;1.5200985989662552;215.85
FFCC181987;275;P9476;1.572541519532716;432.45
FFCC181987;245;P9481T;2.024889229464026;496.1
FFCC181987;170;P9496;1.9511183568543489;331.69
FFCC181987;48;P9892;0.85766502794983;41.17
FFCC181990;427577;MP03501;0.0008266479777527;353.46
FFCC181993;3890;MP019607;3.447146474335993;13409.4
FFCC182001;680;MP019423;1.4778712992383656;1004.95
FFCC182001;615;MP019450;3.950166088646785;2429.35
FFCC182002;217;MP04998;10.2039846961465;2214.26
FFCC182002;76;MP04998;10.2039846961465;775.5
FFCC182002;72;MP04999;4.78611926064025;344.6
FFCC182010;10966;MP02930;0.0654992474131115;718.26
FFCC182050;1001;MP019110;3.2525453134885094;3255.8
FFCC182050;1515;MP019423;1.4778712992383656;2238.98
FFCC182050;1065;MP019450;3.950166088646785;4206.93
FFCC182052;127;MP04997;5.383391202677783;683.69
FFCC182052;182;MP04999;4.78611926064025;871.07
FFCC182053;54402;MP03157;0.0662586412114957;3604.6
FFCC182053;6597;MP031102;0.138154183496082;911.4
FFCC182055;240;P9134;0.643074;154.34
FFCC182055;206;P9164T;0.6205230976005877;127.83
FFCC182055;648;P9185;1.0274810439260034;665.81
FFCC182055;353;P9193;0.6140716061903974;216.77
FFCC182055;84;P9323;0.482562;40.54
FFCC182055;108;P9499T;0.5935126537565902;64.1
FFCC182055;916;P9816;1.4035514580836632;1285.65
FFCC182055;72;P98255T;0.8201066662107227;59.05
FFCC182055;84;P9827T;0.4338479999999999;36.44
FFCC182055;36;P9863T;0.455382;16.39
FFCC182055;30786;MP02874;0.0427619203172107;1316.47
FFCC182055;24000;MP02875;0.058974;1415.38
FFCC182055;9575;MP02829;0.1636701166384744;1567.14
FFCC182055;57600;SE91000;0.0923099999999999;5317.06
FFCC182055;145;P9072T;1.0482883439855677;152.0
FFCC182055;89;P9075;0.5319885428602943;47.35
FFCC182055;327;P9138;2.01020328563114;657.34
FFCC182055;298;P9168;1.0376326453851157;309.21
FFCC182055;80;P9214;0.554758108622024;44.38
FFCC182055;360;P9249;0.658974;237.23
FFCC182055;446;P9272;1.178813615966088;525.75
FFCC182055;42;P9274;0.428718;18.01
FFCC182055;110;P9474;0.5839373586591424;64.23
FFCC182055;60;P9499T;0.5935126537565902;35.61
FFCC182055;108;P98101;0.4769219999999999;51.51
FFCC182055;200;P9840T;1.5527173271412336;310.54
FFCC182055;126;P9855;0.455382;57.38
FFCC182055;151;P9862T;1.2255160435317969;185.05
FFCC182055;2098;SE9047;2.27318097142385;4769.13
FFCC182058;2740;MP019607;3.447146474335993;9445.18
FFCC182059;1800;MP02943;0.0431999999999999;77.76
FFCC182059;9600;MP028223;0.012;115.2
FFCC182059;88171;P4222;0.0611812006720104;5394.41
FFCC182059;2864;P4248;0.3172824207340627;908.7
FFCC182059;8785;P4293;0.3101489856765235;2724.66
FFCC182059;2071;P4350;0.4296374054146092;889.78
FFCC182059;4878;P4360;0.3016558011258873;1471.48
FFCC182059;5400;P4381;0.144;777.6
FFCC182059;16918;P4383;0.2047030061955282;3463.17
FFCC182059;6480;P4390;0.1635392718933462;1059.73
FFCC182059;3240;P4409;0.2283534762717727;739.87
FFCC182059;18198;P4422;0.637019210657239;11592.48
FFCC182059;11995;P4433;0.2177725411339172;2612.18
FFCC182059;4747;P4473;0.0512723953342708;243.39
FFCC182059;600;P4648;0.4900882779237352;294.05
FFCC182059;11489;P5070;0.226331599339314;2600.32
FFCC182059;13459;P5072;0.3120599678467616;4200.02
FFCC182059;11031;P5131;0.1662593544425509;1834.01
FFCC182059;133687;P5154;0.1070416231905477;14310.07
FFCC182059;9600;P5162;0.0820379999999999;787.56
FFCC182059;4009;P9903E;0.8722441560448665;3496.83
FFCC182059;2400;DEP02498;0.012;28.8
FFCC182086;12757;MP08006;0.1394367782575373;1778.79
FFCC182086;531;MP025576;0.9811037365954604;520.97
FFCC182086;594;MP025358;1.2738576458929562;756.67
FFCC182086;279;MP025583;1.871938211030007;522.27
FFCC182086;3582;MP025455;1.253722438827641;4490.83
FFCC182086;1440;MP025386;0.567;816.48
FFCC182086;2982;MP025269;1.5395666393018912;4590.99
FFCC182086;1920;MP025130;0.5544;1064.45
FFCC182086;1726;MP025228;0.6926209088169013;1195.46
FFCC182086;2785;MP025131;0.8863242454782976;2468.41
FFCC182086;4371;MP02550;1.1003472489934532;4809.62
FFCC182086;586;MP025444;0.8016756763356111;469.78
FFCC182086;845;MP025482;0.591566858404406;499.87
FFCC182086;6913;MP025251;2.216928419455453;15325.63
FFCC182086;780;MP025502;0.762;594.36
FFCC182086;7089;MP025251;2.216928419455453;15715.81
FFCC182086;1296;MP025226;0.6740999999999999;873.63
FFCC182086;1440;MP025254;0.693;997.92
FFCC182086;8568;MP08013;0.1541787519694918;1321.0
FFCC182086;1176;MP02559;0.840947556040947;988.95
FFCC182086;360;MP025509;0.54;194.4
FFCC182086;8835;MP02519;1.4819523207872067;13093.05
FFCC182086;6805;MP025233;2.0756565573830983;14124.84
FFCC182086;1758;MP025316;1.1584864384131748;2036.62
FFCC182086;1813;MP02575;1.2821056664541304;2324.46
FFCC182086;2436;MP02593;1.6318175640007864;3975.11
FFCC182096;36;P9238T;2.3541406844705297;84.75
FFCC182096;165;P9277;1.483540697018911;244.78
FFCC182096;168;P9280;1.3576389161889169;228.08
FFCC182096;176;P9331;1.3166191765153386;231.72
FFCC182096;60;P9336T;1.2539999999999998;75.24
FFCC182096;60;P9340T;1.2539999999999998;75.24
FFCC182096;120;P9347;0.546;65.52
FFCC182096;115;P9374;0.8517702119191655;97.95
FFCC182096;179;P9380;1.5184217467897565;271.8
FFCC182096;60;P9381;0.4679999999999999;28.08
FFCC182096;126;P9482T;1.14;143.64
FFCC182096;122;P9487T;1.8787537234892615;229.21
FFCC182096;198;P9491;1.6250532927187735;321.76
FFCC182096;158;P9497;1.7147121166496966;270.92
FFCC182096;63;P9551T;2.4086077598308333;151.74
FFCC182096;67;P9562T;2.1009224786747263;140.76
FFCC182096;30;P9574;0.882;26.46
FFCC182096;60;P9583T;1.3354837029264193;80.13
FFCC182096;30;P9585T;1.6342928029739912;49.03
FFCC182096;96;P9590T;3.620918467782312;347.61
FFCC182096;153;P9803;1.1492290967983505;175.83
FFCC182096;85;P9809;1.6159578504275778;137.36
FFCC182096;43;P98192T;0.8974305149104764;38.59
FFCC182096;42;P98249T;0.926610301522744;38.92
FFCC182096;60;P98251T;0.72;43.2
FFCC182096;72;P98270;1.877485367813102;135.18
FFCC182096;79;P98272;2.491332679772833;196.82
FFCC182096;30;P98273T;0.66;19.8
FFCC182096;172;P9833;1.5507494047232269;266.73
FFCC182096;178;P9872;1.8558265830816991;330.34
FFCC182096;216;SE5001;3.6758773504304743;793.99
FFCC182096;41;SE5002;8.516799410266568;349.19
FFCC182096;120;SE5003;3.9632637794310215;475.59
FFCC182096;178;SE5008;5.948241304961632;1058.79
FFCC182096;30;SE5013;3.795853570754911;113.88
FFCC182096;130;SE5014;5.184733301952253;674.02
FFCC182096;28;SE5019;3.943232232736551;110.41
FFCC182096;101;SE5024;4.689837175891404;473.67
FFCC182096;49;SE5025;7.358766578117793;360.58
FFCC182096;71;SE5026;1.4065190696743015;99.86
FFCC182096;15;SE5027;4.978760841000345;74.68
FFCC182096;71;SE5029;4.770229107121735;338.69
FFCC182096;60;SE5034;3.0520863359979664;183.13
FFCC182096;80;SE5036;7.392758019649283;591.42
FFCC182096;15;SE5044;2.472;37.08
FFCC182096;105;SE5045;9.01934123033642;947.03
FFCC182096;44;SE5048;7.792042443212522;342.85
FFCC182096;36;SE5104;2.934;105.62
FFCC182096;78;SE5146;19.057067524147367;1486.45
FFCC182096;79;P9861;1.6650680465722738;131.54
FFCC182096;250;P98110;1.2021611070169589;300.54
FFCC182096;48;P9852;0.552;26.5
FFCC182096;207;P98115;1.2316531344632304;254.95
FFCC182096;94;P98219T;2.544361441681463;239.17
FFCC182096;47;P98229T;1.814225915596534;85.27
FFCC182096;78;SE5159;9.090988049177303;709.1
FFCC182096;41;SE5013;3.795853570754911;155.63
FFCC182096;43;SE5076;6.109586256644383;262.71
FFCC182096;19;SE5114;4.145404527566448;78.76
FFCC182096;96;P9026;1.8513605726888704;177.73
FFCC182096;109;P9180;1.4750210290403745;160.78
FFCC182096;395;P9270;2.114033235688802;835.04
FFCC182096;142;P9324;1.0397324968751005;147.64
FFCC182096;84;P9362;1.897151768194336;159.36
FFCC182096;167;P9377T;3.590733202054787;599.65
FFCC182096;106;P9810;1.306288706447654;138.47
FFCC182096;193;P98102;2.0997962748671464;405.26
FFCC182096;42;P9814T;0.774;32.51
FFCC182096;198;P98184T;1.7830396887315372;353.04
FFCC182096;169;P98193;2.2427182799353385;379.02
FFCC182096;82;P98194T;2.710597633867107;222.27
FFCC182096;30;P98244T;1.7090133940164456;51.27
FFCC182096;83;P98248T;1.7497490743410706;145.23
FFCC182096;144;P9830;0.774;111.46
FFCC182096;74;P9837;0.731946575811962;54.16
FFCC182096;120;P9839;0.9704909818747258;116.46
FFCC182096;144;SE5001;3.6758773504304743;529.33
FFCC182096;226;SE5002;8.516799410266568;1924.8
FFCC182096;30;SE5009;2.718;81.54
FFCC182096;120;SE5010;4.492958812984994;539.16
FFCC182096;33;SE5011;3.952688100092496;130.44
FFCC182096;120;SE5012;3.264;391.68
FFCC182096;80;SE5018;6.434713960147514;514.78
FFCC182096;34;SE5020;7.971242067168192;271.02
FFCC182096;67;SE5021;2.207088504149588;147.87
FFCC182096;30;SE5022;5.736843046290825;172.11
FFCC182096;97;SE5025;7.358766578117793;713.8
FFCC182096;184;SE5030;13.08576591153625;2407.78
FFCC182096;15;SE5031;2.598;38.97
FFCC182096;15;SE5038;3.306;49.59
FFCC182096;120;SE5041;3.204;384.48
FFCC182096;15;SE5044;2.472;37.08
FFCC182096;156;SE5049;7.237246315822522;1129.01
FFCC182096;36;SE5051;3.27;117.72
FFCC182096;120;SE5052;3.981850044335761;477.82
FFCC182096;36;SE5053;4.245613262986992;152.84
FFCC182096;50;SE5069;5.226259541597862;261.31
FFCC182096;24;SE5071;2.22;53.28
FFCC182096;31;SE5083;10.869824536902486;336.96
FFCC182096;44;SE5086;7.05188270397904;310.28
FFCC182096;120;SE5090;6.465162045687045;775.82
FFCC182096;34;SE5091;4.320633168271827;146.9
FFCC182096;111;SE5093;9.02629025535937;1001.92
FFCC182096;45;SE5097;6.027556696182901;271.24
FFCC182096;43;SE5098;5.116778172197981;220.02
FFCC182096;16;SE5105;5.045547019715028;80.73
FFCC182096;27;SE5113;3.276;88.45
FFCC182096;79;SE5120;9.727952047768731;768.51
FFCC182096;50;SE5128;5.822410963958008;291.12
FFCC182096;104;SE5131;8.189371960075636;851.69
FFCC182096;57;SE5143;11.1198110561034;633.83
FFCC182096;30;P98236T;0.8855996113342917;26.57
FFCC182096;19;SE5102;4.651142169014776;88.37
FFCC182096;55;SE5154;4.837032044836978;266.04
FFCC182096;115;SE5171;5.463700731893944;628.33
FFCC182097;1640;MP04209;1.0177375452972532;1669.09
FFCC182103;48600;MP02701;0.138;6706.8
FFCC182104;108000;MP02700;0.0521999999999999;5637.6
FFCC182105;8041;P6049;0.058504622276127;470.44
FFCC182106;5118;P6301;0.0585479455966192;299.65
FFCC182107;165051;P6046;0.02400997301727;3962.87
FFCC182107;182919;P6046;0.02400997301727;4391.88
FFCC182111;263296;P5051;0.1015073883170279;26726.49
FFCC182113;360;SE3190;0.0672;24.19
FFCC182115;182869;MP03111;0.0226771740716423;4146.95
FFCC182115;76965;MP03149;0.0572653604745043;4407.43
FFCC182121;693;MP019423;1.4778712992383656;1024.16
FFCC182121;402;MP019450;3.950166088646785;1587.97
FFCC182121;316;MP019450;3.950166088646785;1248.25
FFCC182129;2490;MP029157;0.0834;207.67
FFCC182129;9434;MP02925;0.0265049597903367;250.05
FFCC182129;4243;MP029179;0.1381880852527719;586.33
FFCC182129;25685;MP02974;0.0309991049609143;796.21
FFCC182129;6180;MP02926;0.0161399999999999;99.75
FFCC182132;208;MP04998;10.2039846961465;2122.43
FFCC182138;1211;MP019110;2.647327022662185;3205.91
FFCC182138;348;MP019401;1.4498132930991854;504.54
FFCC182140;1176;MP025338;0.702036;825.59
FFCC182140;9089;MP07086;0.4089929335240074;3717.34
FFCC182140;1582;MP07277;0.1938522483302052;306.67
FFCC182140;1176;MP025437;0.7452;876.36
FFCC182140;1842;MP07226;0.1452326327647407;267.52
FFCC182140;578;MP025308;1.5232360732446018;880.43
FFCC182140;6880;MP025550;1.238487589660759;8520.79
FFCC182140;1889;MP025349;1.195353037006214;2258.02
FFCC182140;1376;MP025485;0.6503211523578698;894.84
FFCC182140;1260;MP025440;0.4536;571.54
FFCC182140;2742;MP07084;0.2074884328846522;568.93
FFCC182140;8966;MP025270;0.8150854880736256;7308.06
FFCC182140;3600;MP07001;0.126;453.6
FFCC182140;2388;MP025359;1.933955366786697;4618.29
FFCC182140;3600;MP07019;0.069;248.4
FFCC182140;3528;MP02532;0.5868;2070.23
FFCC182140;5496;MP025426;1.2880277942150125;7079.0
FFCC182140;3600;MP07032;0.141;507.6
FFCC182140;1441;MP025129;0.5944577913701903;856.61
FFCC182140;4394;MP025125;1.922562544683248;8447.74
FFCC182140;628;MP025356;1.3179670477327532;827.68
FFCC182140;1458;MP025497;0.5247655007974645;765.11
FFCC182140;1133;MP02524;0.4361820338646796;494.19
FFCC182140;4197;MP02536;0.9079182061003986;3810.53
FFCC182140;1332;SE41235;0.3995133917251555;532.15
FFCC182140;6886;MP07021;0.5738162556545016;3951.3
FFCC182140;637;SE41239;0.7007164964615945;446.36
FFCC182140;1336;SE4121;0.3205210094371546;428.22
FFCC182140;600;SE41214;0.432;259.2
FFCC182140;600;SE31328;0.552;331.2
FFCC182140;256;MP025667;0.762;195.07
FFCC182140;2003;MP025454;2.001336299579727;4008.68
FFCC182140;2553;MP07161;0.2757020374712886;703.87
FFCC182144;11441;MP03513;0.0;0.0
FFCC182146;450;MP019602;2.478936819945666;1115.52
FFCC182146;476;MP019604;1.224;582.62
FFCC182146;1482;MP019602;2.478936819945666;3673.78
FFCC182160;529;MP019110;2.647327022662185;1400.44
FFCC182163;6138;MP024112;0.2358822875039541;1447.85
FFCC182163;8461;MP02421;0.1235238375624827;1045.14
FFCC182164;4606;MP02984;0.0682685508329613;314.44
FFCC182164;10333;MP02423;0.1806110590812271;1866.25
FFCC182164;1200;MP024197;0.1158;138.96
FFCC182164;24988;MP02416;0.0339077041418196;847.29
FFCC182164;3036;MP02821;0.0408;123.87
FFCC182164;1239;MP02987;0.078;96.64
FFCC182164;1611;MP024175;0.1483143140255317;238.93
FFCC182164;10321;MP024122;0.2412458428752037;2489.9
FFCC182185;3976;MP019607;3.447146474335993;13705.85
FFCC182186;2501;P9000E;0.56717942420895;1418.52
FFCC182186;2160;P9000E;0.56717942420895;1225.11
FFCC182186;8500;P9000E;0.56717942420895;4821.03
FFCC182186;4237;P9000E;0.56717942420895;2403.14
